wafer_id,temperature_c,pressure_torr,gas_flow_sccm,etch_rate_nm_min,voltage_v,current_ma,process_step,defect_label,process_step_encoded,power_consumption,zscore_anomaly,zscore_score,isolation_forest,iforest_score,oneclass_svm,svm_score,lof_anomaly,lof_score,mahalanobis_score,mahalanobis_anomaly,risk_score,ensemble_votes,ensemble_prediction
1043,466.18021250146944,826.0604177397885,117.7532009837013,87.91411519492996,4.778550674349743,22.41687200194288,Deposition,0,1,107.12015882169604,0,2.189259556185463,0,-0.11036897778560284,0,-0.16990739758374218,0,-0.37229205569542323,3.0626271458919367,0,37.309809722929856,0,0
1044,449.4223729574894,749.3172385414283,130.7502121451091,92.89746525979108,4.853450861093414,25.222494617620576,Deposition,0,1,122.41613822081459,0,2.6194953364352376,0,-0.0953681025696081,0,-0.18951024499412406,0,-0.49296344602371933,3.134081418252937,0,38.83065741115686,0,0
1045,447.4105905008877,763.2871474023358,119.95737062356125,95.35858505545828,4.531998525424055,18.66962291853331,Deposition,0,1,84.61070353701611,0,1.198826526141327,0,-0.17831191153530873,0,-0.3361459791962478,0,-0.5779284328467081,1.7062046493285343,0,16.1908920451692,0,0
1046,463.25489906230007,747.5068470025592,128.59414254759454,100.30142686148932,5.271185315839734,19.80624654562133,CMP,0,0,104.40239595318062,0,1.4069175040976047,0,-0.16372256887047276,0,-0.2021344294670272,0,-0.5556452482862211,2.134320982446389,0,22.822849797416573,0,0
1047,459.7848431762013,760.0593053426743,134.55401337726192,87.73228529981779,4.979081144971597,19.298545742864267,Oxidation,0,4,96.08902523366736,0,1.4467725936602722,0,-0.15094426684900658,0,-0.2149039400283791,0,-0.5451825798079453,2.352678404188385,0,24.878250445075643,0,0
1048,426.3541176452363,805.9862006690894,114.11981480963033,84.46744165690228,4.876648612306541,21.46572995363856,Etching,0,2,104.68082219055844,0,1.5877414318425698,0,-0.12316506212148781,0,-0.21760215700899044,0,-0.44948661090329933,2.7324607926016116,0,29.974091086231745,0,0
1049,472.1481052458884,719.6495654820799,118.13426746944636,100.3917212136804,4.555858335623329,22.444786875301148,Lithography,0,3,102.25526937712982,0,1.4762823019595557,0,-0.12136688012968488,0,-0.1553850082422078,0,-0.4990666604774605,3.0998459003456653,0,32.58492732869271,0,0
1050,470.7013703122118,734.1685098350328,141.71192861062497,82.85640708042638,4.535850808933014,23.241865570666235,Etching,0,2,105.42163474981881,0,2.163517412371545,0,-0.05936573206646689,0,-0.03663972748199218,0,-0.2909339135986335,4.239230763179205,0,49.74475432694214,0,0
1051,440.616559477357,801.3154280951369,134.44343411979946,105.27983771809734,5.774365620288965,21.53343656524056,CMP,0,0,124.34193578899838,0,1.9875047715388021,0,-0.06024830810450765,0,-0.08440340525762458,0,-0.24432020629474094,3.8734866232901193,0,45.82139439491053,0,0
1052,455.93705300156114,790.6010952070627,103.27595474187648,93.75259122013674,4.749097014855372,25.038665582487237,Oxidation,0,4,118.91105197375208,0,2.5275220156379263,0,-0.06052875177064643,0,-0.08293354028824507,0,-0.4642628870212142,3.828207549884565,0,46.0038868182411,0,0
1053,457.4104527942411,749.1060505954877,123.87148316060906,82.61975134180443,5.244211357683731,18.85049403358517,Etching,0,2,98.85597490887676,0,1.5590007179494214,0,-0.1672913846524361,0,-0.301422283336386,0,-0.572230093397196,1.900015674630329,0,20.26369609721643,0,0
1054,453.9101064873586,785.6320600336215,120.00559992339696,91.15663824477204,5.065053787960071,18.33091889513459,Etching,0,2,92.84709018659031,0,0.8554341004001179,0,-0.18736879673261148,0,-0.3543404002044198,0,-0.5850646161336698,1.3299897403353715,0,11.011646453516606,0,0
1055,441.7454226923187,770.236475274761,128.26453110858762,98.0329890645539,3.889924615556759,22.938688586632416,Etching,0,2,89.22976938173232,0,2.8037248273358037,0,-0.09798085660792549,0,-0.12601948341518915,0,-0.3834263819958732,5.306645762997503,0,58.685667830153534,0,0
1056,439.9256494809292,805.0082382700297,112.55021232514945,90.73839129956018,5.716980329255437,20.245664639192672,Lithography,0,3,115.74406649496687,0,1.8416015014181517,0,-0.11341158134451246,0,-0.17438822341663474,0,-0.5062558820076337,2.753338748398485,0,31.582750984967547,0,0
1057,449.6166889351283,762.2352878148032,111.60391627959328,95.16023799059478,5.273633591510446,17.24811935316944,Oxidation,0,4,90.96026161125579,0,1.397662390445612,0,-0.1509755959457434,0,-0.22411698794227686,0,-0.5477590423014063,2.444192301989707,0,25.19005951928245,0,0
1058,467.5909352888905,790.7689634161775,113.23929284706392,100.9206269256423,4.692931938278076,19.3678740567251,Deposition,0,1,90.89211473735259,0,1.1713672325626978,0,-0.15889561378855432,0,-0.2507668657992751,0,-0.5713601199592218,2.1735087705362153,0,21.181047412129512,0,0
1059,458.15400231891647,839.2603573147786,114.28071453801569,93.38247731689904,4.988653398228162,20.51131730819455,Oxidation,0,4,102.32385279166085,0,2.6247562327488185,0,-0.1058062154064503,0,-0.091731341364999,0,-0.4368130412305471,3.075940966084378,0,40.09851137492144,0,0
1060,444.4407850187084,777.942974651424,128.15324166809015,87.50353858827093,4.540326653038534,18.70750352418529,Etching,0,2,84.93817686267079,0,1.1729466891493927,0,-0.15624324977523285,0,-0.3021011374140866,0,-0.52544376212786,2.100652758511652,0,20.471572916825565,0,0
1061,461.57548065972514,761.4798449738453,108.1879882685112,92.60812802102528,5.730488191384453,17.970678625810823,Oxidation,0,4,102.98076165637391,0,1.8759455157372733,0,-0.11146507973831121,0,-0.14889227908701286,0,-0.49210886708657875,3.43334088635909,0,37.58252011477883,0,0
1062,407.27186069054886,781.6734095566294,113.7738610004068,106.31872109167408,4.636936916703414,19.58474172694825,Deposition,0,1,90.81321191778811,0,2.864513586160056,0,-0.10049829753244743,0,-0.052147687714579616,0,-0.38985878182455735,3.528088786903119,0,45.96575824694795,0,0
1063,467.23148550558153,749.0415742538835,102.1098760949856,108.48051476266548,4.790766401322136,17.87093315927658,Lithography,0,3,85.61546613973589,0,1.801962063917275,0,-0.10338538792779728,0,-0.14742921679179977,0,-0.46191210177606257,3.101366432122745,0,35.064063558247064,0,0
1064,423.9042933183285,831.6390311657419,130.07117823412372,78.8405906084618,4.708175568740963,21.270262077960464,Oxidation,0,4,100.14412825617086,0,2.373310974984193,0,-0.04174667663800913,1,2.3223398044502908e-05,0,-0.19217325693089693,4.111573165465142,0,51.621109352441664,1,0
1065,444.563385878953,765.4021311308794,132.7103009943114,103.7282232735318,5.032151760083668,16.11239030621431,Oxidation,0,4,81.07999323857136,0,1.9384709593796772,0,-0.09895658844154104,0,-0.13456973332149585,0,-0.5118279051455912,2.935989174158285,0,34.199921207078184,0,0
1066,433.2049515806078,751.8120003932346,116.72926569136212,97.00118172828284,5.548126600055726,20.180849855930845,Lithography,0,3,111.96590989742069,0,1.4122874591157346,0,-0.15969375943310127,0,-0.2652319189248449,0,-0.5673974303982523,2.0368937748386355,0,21.208989123082393,0,0
1067,430.5797778641864,734.9293298493989,117.02050635186777,102.3918614329612,5.715749779638063,21.039019776216605,Lithography,0,3,120.25377264971091,0,1.8384728039769276,0,-0.10577259606941197,0,-0.18810367044325305,0,-0.5337386812210041,2.93545014698963,0,32.643450468541396,0,0
1068,467.4124018106778,792.9166057481932,124.53221902282895,90.59609391785897,4.840401542311081,19.81891752050325,Etching,0,2,95.93151893318003,0,1.1594217601724734,0,-0.17276007330382565,0,-0.31047066085766073,0,-0.5589606996126988,1.8066272802827235,0,17.388577299778614,0,0
1069,442.9844819803216,786.0156223848321,134.74482007378256,80.85389192398812,5.151303592927169,22.186445794141747,Etching,0,2,114.28911793364627,0,1.779021082710048,0,-0.12062561029720303,0,-0.20358946649234722,0,-0.4516999907317616,2.841687931749288,0,32.02228502110201,0,0
1070,455.19755822596073,745.0793688575772,124.08610747563915,99.6759103091797,5.032762165041629,17.25887753159173,Lithography,0,3,86.85982585208193,0,1.3648606083642791,0,-0.17028125417778245,0,-0.30910914407578916,0,-0.5888745596978182,1.772166101967385,0,17.93407480631778,0,0
1071,449.2961913168122,777.2935403536727,113.02458057524883,87.47218190973827,4.6073562942223765,18.597820997247773,Deposition,0,1,85.6867876304906,0,1.1137848487068118,0,-0.16146324707332949,0,-0.30174841187507007,0,-0.5716647973986182,2.038398715960232,0,19.11895092505563,0,0
1072,457.1556124083468,714.7433209536143,103.8117742801356,83.89366054812118,5.9690222298383775,19.339930707498223,Etching,0,2,115.44047631659075,0,2.4824231621637507,0,-0.059742894657326295,0,-0.09302708644649471,0,-0.30670140920161315,3.689521206111772,0,46.20758107613118,0,0
1073,451.1523283659038,765.5491172521947,108.84873737336513,84.45278894021227,5.545103824918503,21.42544913881861,Deposition,0,1,118.80633997025993,0,1.5036149474002587,0,-0.1270290595357143,0,-0.24763379563296317,0,-0.537709698157959,2.666231772502518,0,27.648650519738556,0,0
1074,430.75511663717145,773.5826905623009,120.73219450312465,99.80731025932268,5.075646339884414,20.43701517209224,Lithography,0,3,103.73106125639222,0,1.2932755844627144,0,-0.18317462513824007,0,-0.3019497521211598,0,-0.5837678087851849,1.6715316179854236,0,16.72026605392142,0,0
1075,464.9440022917071,811.2198942867767,113.44672476799204,96.11561972823358,5.632750437399595,24.28673196548484,Oxidation,0,4,136.80110010159146,0,2.925719963058536,0,-0.011915188196578885,1,6.519929114334744e-05,0,-0.3015170473480526,5.1013824585579535,0,61.5565052626591,1,0
1076,442.5936512525803,736.8754359181394,121.9496770599076,101.2597281749974,5.484842685087122,18.38842820605221,Lithography,0,3,100.85763593621517,0,1.2513868176157752,0,-0.1698907179763129,0,-0.264845223126872,0,-0.5692555934683545,2.2642538154978777,0,21.97339121672771,0,0
1077,426.6512715201037,721.6494211359303,114.47075983763766,100.35260203597092,5.032744536432702,17.210022202838697,Lithography,0,3,86.61364521322194,0,1.5678592033473138,0,-0.12462836814250605,0,-0.23522384516667116,0,-0.49042670097224406,2.7014921899032704,0,28.950058633699943,0,0
1078,443.5782725855113,733.1371611722487,109.41853568705588,91.63253148332988,5.130385442131197,23.57817796586612,CMP,0,0,120.96514098805811,0,1.7968110265574375,0,-0.11289093200052808,0,-0.20068346209477372,0,-0.5652275022527244,2.832358416257297,0,31.018399729564024,0,0
1079,472.51139685951466,719.9029449905524,108.2296836854693,94.43621140898036,5.604850456950661,17.138282832135236,Lithography,0,3,96.05751236304285,0,1.5565090194802436,0,-0.09242746885897124,0,-0.15232892586693314,0,-0.46123740909150945,3.850273503419605,0,39.749868307890566,0,0
1080,462.7533261317024,800.0997207327695,135.6235450937323,90.90849976973968,4.621538567548128,21.36612542279809,Etching,0,2,98.74437268053191,0,1.5538682061724856,0,-0.13368417728560322,0,-0.20847691044014272,0,-0.4733398399656994,2.6721352804209277,0,29.032577519377455,0,0
1081,444.7702179838821,806.4591788507211,128.88987749183644,93.31737781707608,5.669476278928536,18.04265991595606,Oxidation,0,4,102.29243240228762,0,1.72082148685621,0,-0.10243514860124531,0,-0.09779285618394823,0,-0.4892590072256975,3.414923816592144,0,37.46686149096954,0,0
1082,444.7611344352236,769.6064973384649,137.3051795182796,87.26196209615148,4.909954975725953,15.861363298304628,Deposition,0,1,77.87857964830782,0,2.0640647618522823,0,-0.09026346475827929,0,-0.13739101396392323,0,-0.5078124380277136,2.996195059678197,0,35.46504551855785,0,0
1083,445.17547423173926,796.6388483705545,125.39950900755105,98.12387435099468,5.609870697139026,19.25043241237353,CMP,0,0,107.99243669742961,0,1.5692730823103098,0,-0.14075179822200135,0,-0.17100699594840207,0,-0.5400460716628943,2.6596368373967314,0,28.697845504061082,0,0
1084,481.1512197534126,764.0187514174071,115.7000859138516,103.60096599185404,4.997909361014872,21.79899992495432,Etching,0,2,108.94942578569169,0,2.0786704750480127,0,-0.1373090212574597,0,-0.20118600607662174,0,-0.5133008429856696,2.54037687885356,0,30.35829026586212,0,0
1085,455.7290317834733,757.1466505689771,133.2334092248994,88.4670957614321,5.135042488989189,17.556457823053854,Oxidation,0,4,90.15315687752819,0,1.397662390445612,0,-0.1431248911693106,0,-0.19249056985711088,0,-0.547255158301406,2.483115684129004,0,26.033672788191627,0,0
1086,456.4506247078661,750.0088714283871,119.66931998638232,105.25015716321074,4.986276657371016,21.152189456289666,Deposition,0,1,105.47066853818649,0,1.2606745592955282,0,-0.18199648212273717,0,-0.28872370437274575,0,-0.5854454885678742,1.64690979304894,0,16.531301318372027,0,0
1087,465.4542518104776,750.688270258673,122.20841770290352,95.90817197182352,4.787262550875509,21.525727122372903,Oxidation,0,4,103.04930733330103,0,1.397662390445612,0,-0.16040586894213543,0,-0.2351553345996319,0,-0.5848866926396378,2.06332814629891,0,21.53757550993819,0,0
1088,453.5818373853977,713.565953310729,119.5717562092448,96.9286318112465,4.891978040742275,17.45661971696139,Etching,0,2,85.39740032096375,0,1.5221942055766728,0,-0.15574990275567474,0,-0.31769494315003743,0,-0.5517481835779188,2.0182908120790044,0,21.177615117229603,0,0
1089,446.1143678126895,767.9276429082202,90.53095780715984,81.40456384313985,5.551644561267427,19.54447742257526,Oxidation,0,4,108.50399178585396,0,2.961395979870634,0,-0.06415197555049967,0,-9.66432499883707e-05,0,-0.3087791463238261,3.9803778101975276,0,52.09269167138295,0,0
1090,447.0547522637253,758.7899826935787,136.04735012294853,80.54190152347412,4.074334406931013,23.15414964465433,Lithography,0,3,94.33774856044461,0,2.3348591804220256,0,-0.05684940599524091,0,-0.0547305751843527,0,-0.31431665280181287,5.318154035417435,0,58.62439464412317,0,0
1091,448.925981108789,782.3608217223363,124.91003945957752,96.15293090223746,4.504413622078065,21.301185239927484,Oxidation,0,4,95.94934896113757,0,1.397662390445612,0,-0.1554553547299969,0,-0.23174414907252427,0,-0.5640332659388911,2.309235917553422,0,23.797201728152974,0,0
1092,449.4416664523524,762.8057048931582,123.2982306086851,101.31785699705604,4.709811316256759,19.47701507084796,Lithography,0,3,91.73306598758315,0,0.7707226932655976,0,-0.19117728304743337,0,-0.33737594863977893,0,-0.6112939791914414,1.322326644318852,0,10.398875370455084,0,0
1093,460.9144431545547,755.1188889529273,119.3822393772944,89.62895645084038,4.568662083025592,20.83059096250784,Etching,0,2,95.16793109742515,0,1.0780210054408867,0,-0.17838175400586692,0,-0.3277830465998258,0,-0.5707844125574075,1.6372079309988647,0,15.205104429861771,0,0
1094,450.7791882871095,733.8642090997711,121.63427820386131,108.36075120466472,5.603991844166195,18.629473383059103,CMP,0,0,104.39941689977444,0,1.6482445032660773,0,-0.11972375554353709,0,-0.10269550947326717,0,-0.4815040603295091,3.1284863060342536,0,34.598532599607104,0,0
1095,460.9896011582337,762.1645971046528,114.02721064153752,100.87948779403452,5.5030707911412815,22.22739135677005,Lithography,0,3,122.31890813870744,0,1.7812091344710477,0,-0.1324554531183217,0,-0.25873021843290345,0,-0.5789830892778257,2.650548057366022,0,28.31256862607817,0,0
1096,448.78925129837125,782.1471169244849,126.16579352307272,87.73326998633613,5.236812723757846,22.22652012920428,Oxidation,0,4,116.39612341747687,0,1.397662390445612,0,-0.14194048746348348,0,-0.22967742438412975,0,-0.5572516560920682,2.4666086124117315,0,25.33504425893012,0,0
1097,451.17952785474137,725.6998302674842,106.92901655600868,95.24678933642804,4.744878373008986,20.24181183017211,Oxidation,0,4,96.0449351835011,0,1.397662390445612,0,-0.1477368116888358,0,-0.2061335278860157,0,-0.5683499603439519,2.3214452053891446,0,24.301579083529194,0,0
1098,420.0269897320184,762.6242126104222,121.86068432470547,114.8154330697873,5.534020746717655,20.46141231291539,Oxidation,0,4,113.23388024681783,0,2.4524769603063223,0,-0.07139821466063112,0,-0.011913391253100925,0,-0.30886664677590003,3.777909539244514,0,47.59332538644358,0,0
1099,463.7449151205372,766.9912885458846,125.61573470571103,85.05948797760236,4.364748029601782,18.002406249988656,Etching,0,2,78.5759672077288,0,1.675744736743764,0,-0.11792535081152822,0,-0.2197946773920335,0,-0.5280413355806195,2.9883182766031666,0,31.665982764731787,0,0
1100,455.1973271384699,738.4580564914521,118.01330866177096,99.22615951132084,5.856793056059175,17.29592714586434,Deposition,0,1,101.29866600600364,0,2.1970782042065387,0,-0.11318704538530278,0,-0.16181903637720418,0,-0.47507024670510534,4.074234801496953,0,44.24280084612231,0,0
1101,464.9701516478948,742.36431085276,123.70867792471024,92.41804357821326,4.726148081128979,19.246790512116934,Oxidation,0,4,90.9631820467329,0,1.397662390445612,0,-0.15756772855697887,0,-0.2408847152924919,0,-0.5661707187410592,2.063580922068824,0,21.704214688351847,0,0
1102,406.55616932709466,766.9183254629864,110.0866560776575,100.6551703273481,4.895185911263424,19.825196580617643,Oxidation,0,4,97.0480229894673,0,2.9123996829731156,0,-0.1027535784547991,0,-0.02634360895832094,0,-0.35291887467457017,3.4629513769853166,0,46.391723560263124,0,0
1103,481.3256205717109,725.9973694512213,110.34173229104036,105.13818917054704,4.828262459802114,22.12525499477598,Lithography,0,3,106.82653810482608,0,2.09033943585397,0,-0.09784415131401192,0,-0.12115087191445145,0,-0.42257751761994067,3.177593588449893,0,37.999361615224394,0,0
1104,447.9061555776724,770.4977114574817,122.36717121026392,91.91010329030908,4.570757034360529,21.844855501236623,CMP,0,0,99.8475269468666,0,1.4069175040976047,0,-0.16259260616559684,0,-0.23527514927413318,0,-0.5739168583397479,2.3064821865175906,0,23.563495466283978,0,0
1105,466.62274225106273,733.139368790224,126.78549654621052,103.9512981736574,5.770045249574768,20.369665776718183,Oxidation,0,4,117.53389325037847,0,1.976520141087655,0,-0.08290790870260456,0,-0.12668108413433005,0,-0.4804858364439277,3.1004869467348417,0,36.362692740031115,0,0
1106,434.401411093117,791.8856107909965,101.2513434449829,112.76962715417568,5.315557852313795,22.38107796874557,Etching,0,2,118.96791474001279,0,2.1975761685213566,0,-0.0534269768371336,0,-0.04734782496252088,0,-0.28431462865123724,3.7044420496712616,0,45.767337225597196,0,0
1107,459.1916085759385,830.1348323616489,125.22020635110766,95.53019789875388,5.4861882168319145,18.113027642371197,Deposition,0,1,99.37147882272761,0,2.32368396143981,0,-0.11378165585431066,0,-0.14770138463094384,0,-0.46976263797575646,3.2273933649521243,0,38.51739431526629,0,0
1108,434.1987665523952,734.1772959489454,114.56798499623665,101.27910949995348,4.510532291175692,22.15467377455674,Deposition,0,1,99.92937146060143,0,1.225817184036163,0,-0.14820066165591045,0,-0.22870948520294465,0,-0.5203645878952237,2.7424760313105563,0,26.893901270061583,0,0
1109,440.6434655895629,776.0262358712403,118.07193912692588,90.2764738383738,5.0723751308016,18.419142571301062,Deposition,0,1,93.42880070935654,0,0.7843569429357599,0,-0.18325319193159162,0,-0.3311131841036179,0,-0.5858160503189616,1.5062500295242809,0,12.3770889848869,0,0
1110,478.7104703080018,738.1977428535395,106.60482076434964,95.1540744722497,5.208411475732562,22.479389060128486,Etching,0,2,117.08190794823021,0,1.9153626999265345,0,-0.11147249272445292,0,-0.17346814081970607,0,-0.4688622530058295,2.896701102794992,0,33.51829259367683,0,0
1111,447.1397639885498,791.2286252139337,111.48382759813292,93.58659925833406,5.108302609419938,19.97330707046004,Deposition,0,1,102.02969662677673,0,1.040077789285941,0,-0.18311024866437764,0,-0.3173489511475587,0,-0.6011295145017528,1.5807488804905105,0,14.312485554904752,0,0
1112,453.2614930976959,722.0422477274435,129.6612532553031,101.37548740526876,4.5358506195728,16.003426646924524,Deposition,0,1,72.58915267174046,0,2.148875743620647,0,-0.07829806387285954,0,-0.19104850844744614,0,-0.46406581148201886,3.6936901763569936,0,41.29859641718121,0,0
1113,463.0510159603313,774.4176027528314,120.32863373980211,104.6374074860554,5.430200008452255,21.46031432806289,Lithography,0,3,116.53379904563515,0,1.324018674729162,0,-0.1486045370123218,0,-0.2678236181749628,0,-0.5668857776537277,2.305918027569423,0,22.99544970130247,0,0
1114,457.435228319589,733.8103309933194,116.17221598290442,94.12276120706032,5.048620033114061,21.61909151900156,Deposition,0,1,109.14657854055758,0,0.8542851481317575,0,-0.18123978354011655,0,-0.3064022934038807,0,-0.5951314310347895,1.5394118898559155,0,13.256353874079457,0,0
1115,452.2562835771536,753.7904623270489,118.83511647368964,107.26898276586338,4.618014385742799,19.08683989102284,Lithography,0,3,88.143301195113,0,1.5122136914609912,0,-0.16296980497115154,0,-0.28082402023551667,0,-0.5716009704976612,1.996279262208973,0,21.11416193967072,0,0
1116,455.4744150369934,729.0692417455808,124.892118246643,107.24037953249304,4.257899784178934,19.257480843211965,Lithography,0,3,81.9964235261422,0,1.868140473606468,0,-0.11362382602122933,0,-0.18624445038353676,0,-0.4708081228935288,2.8117188939973667,0,32.388437594604504,0,0
1117,486.0512337785741,784.6705141268726,124.40494496163338,101.7748299454392,5.242666605395952,19.680909440230792,Lithography,0,3,103.18044668611991,0,2.406524851914821,0,-0.12843447314819478,0,-0.16475424709324293,0,-0.48158700234702656,2.863640346841229,0,35.533559886522724,0,0
1118,449.1357180444962,734.8905893668124,119.249729996032,90.87178774622618,5.9801822936526,16.149696374747457,Etching,0,2,96.57812830813033,0,2.5107978514948353,0,-0.0884482574139343,0,-0.10698839181419306,0,-0.4649717585888822,5.7344807782092335,0,60.049470414596776,0,0
1119,453.0164857007245,776.5589277799548,130.9295911089667,90.10536946608076,4.593898290661487,15.270543653809714,Oxidation,0,4,70.15132438870806,0,2.359663575484031,0,-0.050934616224490914,0,-0.09225082154334607,0,-0.36378422028400936,4.005366502970789,0,47.58855634441154,0,0
1120,465.7598159401142,749.67705915213,129.70462636906666,88.50094916247969,5.068178820165186,22.603251276260774,CMP,0,0,114.55731938521657,0,1.4069175040976047,0,-0.1331420731979423,0,-0.19667472360042104,0,-0.5160696261065882,2.593823313464075,0,27.372821518023542,0,0
1121,466.58288899436974,756.5658288460342,124.13372029130396,102.59332856190528,5.444198911636631,18.351864665178848,Deposition,0,1,99.91120163666943,0,1.1480491966040645,0,-0.16408414903274215,0,-0.2299292177011082,0,-0.5648392966936309,2.3822317149279133,0,22.94801883909298,0,0
1122,467.8054545834057,764.4326772220038,120.54611782910072,85.30585434008509,4.492139093559479,23.710528219152728,CMP,0,0,106.51099074220119,0,1.863028489398958,0,-0.09034848796933509,0,-0.10354556243167023,0,-0.42154356553709715,3.9563764059731716,0,43.25560816278294,0,0
1123,459.58095333043775,737.1452598502345,126.5732109511954,100.41470123288806,4.808017292365991,22.74080360227783,Oxidation,0,4,109.33817696205062,0,1.397662390445612,0,-0.1386454968790467,0,-0.19401627643932595,0,-0.5402455798024544,2.520082675157314,0,26.445523689392548,0,0
1124,432.8549263090428,766.3110134062266,123.14267421801183,86.3511252174071,4.655936488295439,23.13439062853948,Lithography,0,3,107.71225346189703,0,1.57477539920335,0,-0.13381166681109896,0,-0.2485770832887354,0,-0.5181822984202253,2.8488417481106927,0,29.530635244513277,0,0
1125,474.50147298451645,805.9100369306324,130.6080007180595,101.58836895873578,5.393870677929819,18.69940209506569,Lithography,0,3,100.86215665539424,0,1.6337434662591648,0,-0.11487896705152595,0,-0.1411664164454382,0,-0.5297872313896423,3.011012196165154,0,32.677508561171805,0,0
1126,432.8048191047197,736.6571564250186,128.99561376738308,95.13775666184448,5.530209027741623,16.783197626138836,Lithography,0,3,92.81459102644477,0,1.6028527215759916,0,-0.12317053067429068,0,-0.18847155374062652,0,-0.5108704705494969,3.4803818593349036,0,35.634431284541805,0,0
1127,454.5395319785855,795.1543042982154,109.81746098582272,105.6691084948786,5.063614505892694,17.82623538681129,Lithography,0,3,90.26518409011531,0,1.3128745384561005,0,-0.14224621873600807,0,-0.18131612159285682,0,-0.5313068957407414,2.490915619603937,0,25.978376726335917,0,0
1128,438.68586224970966,804.9429290046335,109.14036829258292,104.13163662657016,4.66330637240236,19.107090545694177,Deposition,0,1,89.10221709980455,0,1.4925445364478835,0,-0.13873343054016574,0,-0.19332772241953222,0,-0.5323005189275212,2.6306868373729477,0,27.893816085194324,0,0
1129,449.03792480110513,735.5153503291587,112.98750455595923,106.4805232960169,4.822883624828861,15.25354053429872,Oxidation,0,4,73.56605086353257,0,2.3681705741972934,0,-0.054240542285593274,0,-0.1194808383339438,0,-0.40376298626059115,3.44072806350762,0,42.400161041117805,0,0
1130,454.9314361545522,716.3483618472834,129.7613869006692,106.6865497463129,4.747800594301299,19.049148621751662,Oxidation,0,4,90.44155914728631,0,1.439644423422317,0,-0.11895738058271221,0,-0.15636652629447112,0,-0.5453832817600726,2.7496732327978153,0,29.20156267814408,0,0
1131,454.8203582317541,769.0588270051529,104.23691003228754,96.14904667190558,4.6090924553507975,19.596643944977775,Oxidation,0,4,90.32274375699295,0,1.5889753905520578,0,-0.14824488161111726,0,-0.2050400890197248,0,-0.5762027267772678,2.3744387683324812,0,25.636205454801107,0,0
1132,456.3288113135293,743.5777743169938,123.94757389107993,85.72965546860317,4.959184719672614,17.41115805682661,CMP,0,0,86.34514898721926,0,1.4069175040976047,0,-0.1372911174070009,0,-0.21286123308320992,0,-0.5263967305473594,2.3290268139082593,0,24.92149799433925,0,0
1133,474.2056690358797,816.0580965748901,123.6254309109296,86.57981556002098,5.2299305937847445,17.919029803508334,Lithography,0,3,93.71528218030888,0,1.8592597406192002,0,-0.11107019776090493,0,-0.1441745750313665,0,-0.4647230554431676,3.067479572813403,0,34.99078694953571,0,0
1134,456.8030145227097,761.044226214995,131.62648058686193,78.3052117654725,5.196102977771408,19.558802957638395,Etching,0,2,101.62955428982907,0,2.096578376612991,0,-0.14241179790290687,0,-0.23145293637511688,0,-0.52939109919271,2.4864860879629016,0,29.38932326455342,0,0
1135,446.33765047064026,735.9340177589446,121.80338690663888,86.33067333257526,4.996707054172195,20.7125730966206,Oxidation,0,4,103.49466010194138,0,1.397662390445612,0,-0.1630706647985204,0,-0.25073310954644834,0,-0.5690560120936704,2.0512776599955926,0,21.36390090576148,0,0
1136,464.4613075243254,725.5852146696486,106.567906094161,95.5505892616372,5.022821534730146,18.218354663999516,CMP,0,0,91.50754413368816,0,1.4069175040976047,0,-0.1346558189321742,0,-0.16686974703107538,0,-0.49063925183399903,2.6081258507595524,0,28.113722774526135,0,0
1137,467.8420573338696,792.6971487727249,110.40645039351875,90.5227665533987,4.967379681964088,20.58450521915254,Deposition,0,1,102.25105298890206,0,1.1881695235666376,0,-0.15993726224770738,0,-0.26506526840347344,0,-0.5719142578258876,2.1000846521461254,0,20.48686793333252,0,0
1138,431.5858827729451,742.8644807774745,108.18004478102176,93.55891516472118,4.48111538433349,20.273692015975712,Lithography,0,3,90.84875319002782,0,1.3006102682535818,0,-0.15000087318018668,0,-0.26010732724844154,0,-0.49637985085312564,2.3334407191523505,0,23.901435096621388,0,0
1139,458.9610010477479,761.3148639838129,114.6205603366686,98.9417233556912,5.064053958793149,20.09377171803678,CMP,0,0,101.75594421580998,0,1.4069175040976047,0,-0.17863269644678686,0,-0.24236635218637748,0,-0.6026194174346446,1.719231038904618,0,18.33485366354388,0,0
1140,460.51759113466346,788.6740823533744,118.17098432576071,92.56747793547392,4.76654976581814,18.695971752286844,Etching,0,2,89.11527977760542,0,0.9557974848503005,0,-0.17581328297969623,0,-0.33828489741140955,0,-0.5772155866808161,1.5682681015496245,0,13.866637129962612,0,0
1141,445.5365474496001,745.472249442075,108.34558473778944,86.02536959669932,4.461062712336225,17.333240807929236,Etching,0,2,77.32467425219774,0,1.7746329672692858,0,-0.11611391063900411,0,-0.23892945028778578,0,-0.48122309885262116,3.120692618117776,0,33.48162561657595,0,0
1142,470.6356021996743,758.6221351377952,134.7066199065229,94.57413065949254,5.148282226846233,23.39290395980148,Deposition,0,1,120.43327169056683,0,1.7041147580771825,0,-0.10928225412177589,0,-0.22905089761118447,0,-0.5002082346960046,2.867347437161063,0,31.17322476037191,0,0
